transaction_id|date_id|transaction_type_id|account_id|channel_id|location_id|currency_id|transaction_amount|transaction_status
65660|1571|4|59|1|38|2|5640.19|Failed
70040|1047|3|99|3|44|1|6024.51|Failed
41354|642|3|4|1|16|2|1042.22|Failed
65601|519|3|8|1|38|2|4984.42|Pending
11246|58|3|40|2|43|3|5838.33|Completed
28404|1263|2|99|5|34|2|3501.0|Failed
36887|50|1|39|4|4|2|9822.98|Completed
39769|1136|4|77|2|29|2|8741.77|Pending
80587|1007|2|49|3|48|3|1761.31|Completed
43935|838|1|16|4|18|2|1163.92|Pending
62177|1191|1|93|1|5|1|9859.94|Pending
53149|1746|1|77|4|24|1|3146.31|Completed
70683|285|4|9|3|37|1|8374.92|Completed
67480|1562|1|47|2|37|2|4110.38|Failed
97826|1047|4|88|4|41|3|8370.04|Pending
36369|526|3|63|4|46|2|987.12|Failed
38761|1247|1|74|5|4|3|7208.34|Pending
31201|1556|1|86|2|42|1|8117.61|Failed
50398|868|1|58|2|37|2|1813.6|Completed
92622|500|4|25|4|11|3|2126.02|Completed
91964|1475|2|67|1|34|1|9462.95|Failed
56946|763|3|74|4|48|2|9053.72|Completed
48777|923|4|49|4|34|2|1220.62|Failed
10720|412|3|41|2|19|2|4069.52|Completed
42892|35|1|41|5|34|2|1330.05|Failed
3110|1160|4|63|5|45|2|2195.15|Completed
77542|578|1|74|3|32|1|6383.87|Pending
63015|1337|2|72|4|28|3|7361.86|Completed
56813|772|1|38|2|23|2|2360.49|Completed
10214|1679|4|30|2|16|1|4915.09|Completed
78538|1084|3|28|4|10|3|6486.9|Pending
36406|263|4|41|1|22|3|8619.46|Completed
2243|1124|3|14|4|43|2|5222.27|Pending
23406|1759|3|48|2|47|2|7419.98|Pending
25972|1174|1|60|1|24|3|1650.66|Pending
38680|930|1|38|1|23|3|4273.52|Failed
34639|778|2|64|5|27|2|92.09|Pending
55218|1285|4|45|5|11|2|5436.45|Failed
79028|946|4|32|1|28|3|2496.2|Pending
87605|1384|1|22|3|40|1|7512.74|Pending
5675|131|2|56|2|37|2|6848.56|Failed
73578|1566|1|44|3|21|1|6945.69|Completed
13770|575|1|22|5|38|1|3997.94|Pending
99090|893|1|8|3|22|1|4559.79|Completed
88356|243|2|20|5|16|2|4908.62|Completed
3607|55|4|6|2|6|3|2318.21|Failed
98251|62|2|81|3|36|1|4540.31|Failed
21170|1028|4|43|2|4|2|1672.28|Failed
23399|374|2|74|1|14|3|5552.81|Pending
56779|593|1|88|3|23|1|2252.91|Completed
65288|373|4|46|1|10|3|3222.85|Failed
51593|862|2|87|5|15|3|7173.56|Pending
62105|1220|3|31|2|38|2|183.04|Pending
11975|984|2|69|1|10|1|3878.73|Failed
36864|1264|1|47|1|46|1|5811.49|Completed
29509|370|1|11|5|7|3|77.34|Completed
21649|759|3|13|1|36|3|1905.71|Failed
58689|199|3|87|1|50|3|7395.89|Failed
44039|103|2|30|1|16|2|9636.65|Failed
62706|132|2|66|3|9|2|1047.37|Failed
14167|711|1|79|3|8|2|3181.04|Failed
43970|1165|1|51|4|44|3|6557.0|Pending
45069|469|4|3|3|4|2|2242.4|Completed
22177|1118|3|94|2|3|1|6179.08|Pending
18625|1076|1|52|5|15|1|2294.02|Pending
71756|299|4|100|3|49|2|5620.1|Completed
19138|5|2|63|2|1|3|3415.84|Completed
23914|626|1|67|3|22|1|3789.04|Failed
91319|1746|1|20|3|33|2|793.73|Pending
31997|965|1|3|5|13|1|9928.98|Pending
5982|468|4|14|2|19|2|7654.04|Completed
81071|1445|4|6|1|39|3|515.12|Completed
73929|951|4|51|1|9|1|1056.4|Failed
9822|834|4|97|2|48|1|9188.86|Completed
71603|1383|2|27|5|24|2|1560.96|Completed
6019|306|2|12|4|21|3|2470.28|Pending
40081|630|4|74|5|16|1|364.85|Completed
93955|164|1|73|4|35|3|7976.44|Failed
85989|340|3|50|5|49|2|8077.9|Pending
74322|1739|2|54|2|37|3|8178.77|Failed
66409|827|4|61|4|14|1|6904.67|Pending
49116|612|3|82|1|33|3|8391.12|Completed
45053|555|2|14|1|44|1|2169.81|Failed
30690|643|3|66|4|49|2|1603.05|Pending
60146|729|2|4|2|10|3|9253.73|Pending
55415|319|2|90|4|14|3|1723.12|Failed
80426|893|3|45|1|15|2|4725.06|Pending
53670|1617|2|38|2|22|1|9230.2|Pending
45044|1428|3|80|1|44|2|9491.76|Completed
28794|936|4|55|5|32|2|790.17|Pending
23252|758|3|90|5|17|2|6781.13|Pending
9449|1560|1|93|2|33|3|9804.52|Completed
45744|1037|4|24|1|29|3|2913.18|Pending
31209|49|3|22|1|16|2|9936.77|Failed
80718|1620|1|50|5|21|2|706.9|Pending
63117|729|4|94|1|50|1|6866.36|Completed
91807|1161|3|31|3|43|1|6870.13|Completed
92649|1050|4|66|5|15|1|6714.99|Failed
24355|401|2|15|4|46|1|9749.62|Completed
35427|1277|4|11|2|3|3|8090.87|Pending
8625|2|4|18|3|16|3|9288.74|Failed
61612|1254|1|82|5|13|3|4610.8|Pending
54882|921|1|76|4|32|3|2751.18|Pending
4559|1658|4|67|4|40|2|5838.98|Failed
90369|944|2|2|5|1|1|4171.1|Failed
59245|122|1|52|3|46|3|726.92|Pending
14160|420|1|42|5|21|3|7082.89|Completed
26148|1708|2|63|3|36|1|2356.17|Pending
22793|79|1|42|2|21|1|4464.65|Failed
39012|1081|3|13|4|38|2|184.85|Failed
929|907|1|35|3|2|2|4604.36|Completed
38262|1430|4|26|1|6|3|7980.06|Failed
67864|1243|1|94|4|30|1|4372.38|Completed
72220|1246|1|75|3|19|3|947.52|Pending
51|1372|2|95|4|17|1|2663.48|Pending
18158|1524|4|36|2|38|3|2855.78|Completed
11801|234|4|72|1|42|2|4236.47|Pending
94844|1267|3|29|3|24|3|7797.35|Failed
98907|126|1|7|5|15|3|9268.09|Failed
93338|1756|1|22|2|30|3|7457.09|Pending
24864|395|4|46|5|35|3|7369.96|Failed
14060|316|2|76|1|38|1|9990.83|Failed
59294|560|2|36|3|6|3|667.97|Failed
42222|1471|3|36|3|45|1|5474.75|Pending
99697|233|2|27|3|42|2|1915.5|Completed
76289|466|3|54|5|19|2|6011.94|Pending
78433|820|2|53|3|5|2|5672.4|Completed
36593|1724|3|42|5|45|2|8742.98|Completed
97073|1702|3|3|3|4|2|9879.41|Completed
21602|203|1|10|3|46|1|3253.07|Failed
2177|730|4|83|2|22|3|9847.03|Completed
10372|331|1|74|4|40|3|4414.17|Completed
81145|98|1|15|1|32|3|9734.55|Completed
39605|497|3|62|5|1|2|948.26|Failed
47215|1478|3|96|5|43|3|7323.83|Pending
25344|1332|1|8|2|16|1|1927.31|Pending
69855|1583|4|22|3|30|1|2962.25|Pending
72038|567|1|5|2|36|2|2537.27|Pending
15375|292|4|3|5|23|2|7782.56|Completed
35640|814|2|17|3|19|2|4060.36|Pending
22527|711|1|13|1|9|1|1552.57|Pending
11584|1045|1|77|2|47|1|2661.84|Completed
42621|335|4|25|2|2|3|2228.22|Completed
26398|1587|3|13|2|25|1|5308.87|Pending
64327|1531|3|83|2|7|1|4680.92|Completed
44261|1305|4|12|5|45|1|6163.88|Pending
4799|288|2|41|3|25|1|2750.84|Completed
55783|1745|4|49|5|39|1|9664.99|Pending
96171|1733|1|60|3|8|1|1150.16|Pending
64293|492|2|9|3|31|3|1606.15|Failed
43239|824|4|53|2|14|3|8959.89|Failed
84321|534|1|12|2|28|1|4708.47|Completed
28836|1615|4|30|4|21|3|244.52|Failed
95363|111|1|21|3|18|3|1575.73|Failed
79043|601|2|11|4|8|2|4494.02|Completed
75351|43|3|22|2|41|1|2288.08|Failed
32873|1703|1|1|1|37|2|7958.79|Failed
89611|1566|4|55|4|33|1|9444.56|Failed
9408|1552|1|54|4|36|2|3250.83|Pending
44836|604|4|28|1|20|2|4712.57|Failed
22753|338|3|74|3|31|1|9404.35|Pending
28132|1761|4|81|5|46|1|5005.66|Failed
31878|1634|1|18|5|17|3|3282.15|Completed
51207|1562|1|15|5|6|1|3079.45|Failed
6671|31|4|34|1|33|2|9766.55|Completed
70795|750|4|8|5|13|2|1621.38|Pending
9835|478|1|67|2|45|1|6543.28|Completed
94874|425|4|27|4|1|3|6918.95|Failed
73712|1751|3|39|3|41|1|9837.62|Failed
33699|1485|3|47|4|12|3|3249.95|Completed
65500|1674|1|88|3|10|2|4492.16|Pending
43576|818|2|80|5|30|2|7958.3|Failed
16255|1617|4|63|5|4|3|2893.95|Failed
71082|1648|2|38|3|41|2|6108.55|Pending
45483|1533|4|57|4|26|3|3129.96|Pending
11613|994|1|85|2|17|1|4851.75|Failed
6826|1690|3|16|1|38|3|5980.55|Failed
98777|1058|4|40|2|23|1|8417.63|Pending
14458|333|4|67|5|32|1|5882.38|Completed
66576|732|2|17|5|9|1|8685.89|Pending
5634|1771|4|10|5|37|2|8890.68|Completed
77472|97|2|1|2|41|2|6377.2|Completed
24474|1008|1|58|5|17|2|7178.46|Completed
95811|1461|4|32|5|18|1|3220.92|Pending
65610|1144|3|90|2|35|2|6511.2|Failed
14948|910|4|31|5|32|2|4464.7|Completed
39972|752|4|10|5|33|3|6261.17|Completed
15784|861|3|33|5|41|3|9841.39|Completed
15823|1640|4|67|4|23|3|3610.36|Pending
34909|816|3|51|1|21|1|7572.2|Completed
44504|1109|4|46|4|32|2|9766.39|Completed
35315|1305|3|78|1|20|1|432.89|Pending
85862|1550|3|68|2|48|2|6560.8|Failed
41094|1652|1|85|1|6|3|1336.68|Pending
6504|1476|3|3|2|20|2|1052.45|Pending
70943|359|3|67|2|48|1|6554.27|Failed
74647|1802|2|36|3|28|2|5457.29|Failed
9783|599|4|77|2|6|1|8024.76|Completed
38261|1433|4|33|5|32|2|4520.31|Completed
42756|188|3|90|3|6|2|7507.39|Failed
38554|1086|1|18|1|40|3|4895.06|Completed
88316|280|4|48|2|21|1|1681.75|Completed
56229|526|4|39|1|27|2|3230.68|Failed
94179|1325|2|10|4|15|1|1397.53|Completed
64094|1597|4|50|1|1|2|5237.61|Failed
18093|1712|2|5|2|43|1|5336.01|Pending
7821|375|1|66|4|6|3|8832.53|Failed
26958|314|1|100|2|31|2|3985.8|Failed
89416|1198|3|12|5|9|2|7711.63|Completed
26175|112|2|75|3|49|2|6635.52|Failed
65112|844|1|44|4|8|2|245.47|Completed
2556|1027|1|20|2|48|1|3819.42|Failed
76237|690|4|24|5|4|3|7420.17|Pending
16241|990|3|46|2|10|3|4164.19|Pending
12452|1672|4|18|2|32|2|6721.56|Completed
88166|248|4|83|4|42|3|4275.69|Pending
93376|1008|3|67|2|16|3|4730.23|Pending
21873|1782|2|12|5|2|3|9225.36|Pending
50678|774|2|77|2|33|3|2376.29|Failed
69624|259|2|1|1|45|2|7149.19|Pending
11948|949|3|24|2|29|3|4322.86|Pending
82259|1770|1|6|3|9|3|3243.12|Failed
90912|823|3|47|4|1|3|3395.28|Pending
67636|861|1|80|2|7|1|1503.58|Pending
11454|511|4|15|2|10|3|7528.17|Pending
88225|301|3|36|3|49|2|4391.64|Failed
4622|621|3|65|2|6|2|382.69|Failed
47204|1011|1|86|3|49|2|9062.4|Pending
11826|1257|4|64|3|46|2|3795.46|Pending
31232|48|4|87|2|38|2|9230.58|Completed
31920|64|3|88|4|4|1|4993.8|Completed
61765|1004|1|33|1|34|1|1517.69|Failed
25797|814|1|48|4|1|1|9734.54|Failed
91558|1305|2|79|5|12|1|8943.09|Completed
45421|282|3|26|2|17|2|1761.75|Failed
48035|354|2|47|2|39|2|2872.2|Completed
55444|1425|4|28|5|35|2|7781.93|Pending
14135|967|4|95|5|28|3|3010.02|Pending
8415|804|4|31|4|6|3|4672.29|Failed
84308|359|4|24|5|4|1|3288.13|Failed
37452|643|4|75|5|24|2|9083.68|Completed
43262|1178|1|90|1|35|1|5363.55|Pending
44869|346|2|12|3|43|2|7768.49|Failed
35672|1448|3|66|2|31|1|6944.29|Failed
66011|1490|4|36|3|3|3|2536.16|Completed
82984|426|3|86|3|24|2|9447.99|Pending
15293|188|1|52|1|11|1|8770.86|Failed
68484|1478|2|47|3|10|3|7256.75|Completed
67169|1526|4|25|3|18|2|4398.27|Completed
68682|1463|3|28|2|17|1|9091.29|Completed
51178|1180|1|49|2|30|3|3008.27|Failed
53115|1398|1|74|3|5|1|8529.79|Pending
13002|24|2|50|1|40|3|3361.87|Failed
76377|115|2|90|5|5|2|9524.19|Pending
4969|365|1|71|4|23|1|3420.04|Failed
48934|219|3|79|3|35|2|6441.48|Failed
56099|1174|1|40|2|25|2|8763.12|Pending
9197|1604|3|30|5|34|1|1302.36|Failed
75037|62|2|74|1|2|2|9125.92|Pending
43683|124|2|3|4|26|3|1326.76|Failed
22353|1352|4|11|5|14|1|2589.54|Pending
56763|200|3|92|2|41|3|1585.42|Failed
66976|1144|2|9|5|50|3|5055.49|Completed
1950|1450|2|70|2|23|2|8056.4|Failed
14405|1455|2|32|2|16|3|3641.55|Pending
71605|1193|1|82|3|32|1|2439.64|Failed
89868|1012|2|8|2|13|3|8392.84|Completed
95159|1402|3|28|4|3|3|9133.72|Failed
80824|1634|3|86|2|25|3|3378.17|Failed
36952|1746|3|68|1|10|3|9039.86|Completed
32962|1635|2|65|3|24|1|1965.42|Completed
2473|1446|3|34|1|24|1|6591.09|Pending
65658|351|4|96|4|14|2|1412.35|Completed
43732|973|3|11|1|14|1|7697.66|Completed
85397|886|2|52|4|25|2|9162.3|Pending
42639|89|1|63|2|30|2|2456.47|Completed
16243|184|3|30|1|33|2|5021.26|Completed
52970|447|4|4|3|49|1|2399.36|Pending
88909|1044|1|36|1|25|2|6351.48|Failed
83482|971|4|48|2|3|1|9697.6|Failed
645|889|4|33|2|14|1|225.22|Pending
52769|1787|3|79|4|8|2|2061.85|Completed
16277|696|1|93|4|39|2|4524.19|Failed
10691|633|3|76|1|9|2|5856.74|Completed
64721|867|2|9|4|21|1|5192.91|Failed
29968|658|1|70|2|44|2|541.57|Completed
56584|1098|2|16|1|37|2|7674.51|Completed
38313|1343|4|98|5|20|2|1133.48|Completed
43623|1652|4|30|5|32|3|9597.78|Pending
98842|429|3|94|4|13|1|6149.3|Pending
71154|1395|1|62|4|42|1|3696.37|Failed
33725|137|4|62|2|16|1|6725.41|Completed
17603|1426|2|94|1|14|1|7300.27|Pending
84860|1208|2|100|3|41|1|434.04|Completed
30964|448|1|2|1|13|1|7590.13|Failed
94107|91|1|81|5|49|2|2.94|Pending
38827|392|2|93|5|8|1|3296.3|Failed
56702|141|4|42|3|43|2|5146.91|Pending
7504|233|4|93|3|39|3|9213.37|Pending
77310|1629|1|17|4|2|3|6204.49|Pending
77679|715|1|45|4|49|1|9666.52|Failed
82748|1116|4|90|4|35|1|7998.09|Completed
71450|926|4|35|2|20|3|6970.27|Completed
27869|1786|2|28|5|39|3|2398.73|Failed
36911|30|2|24|3|2|3|5025.66|Completed
75307|520|3|53|2|15|3|7171.92|Failed
33581|527|2|9|1|26|3|2489.9|Failed
3598|1116|3|18|5|9|2|8910.62|Completed
12534|1142|1|46|1|49|3|7585.7|Completed
81692|1063|1|65|1|33|3|6445.96|Pending
50231|1310|4|92|4|28|1|6763.1|Completed
73823|939|3|34|4|12|3|6543.47|Failed
12488|625|3|72|2|42|2|3698.22|Failed
3024|380|3|37|5|24|3|7609.63|Failed
6423|1250|1|24|4|9|1|4676.1|Completed
14137|42|2|63|2|42|2|4461.17|Failed
26047|1354|1|41|5|24|2|3914.06|Completed
62440|1033|2|54|1|32|1|4630.4|Completed
59063|897|2|55|4|22|2|3418.54|Completed
73294|326|4|45|5|5|2|1199.63|Failed
74644|1418|4|36|2|13|3|5931.42|Failed
23456|1015|3|57|4|17|2|3657.72|Failed
6068|1207|1|81|3|17|3|4910.68|Pending
31868|618|3|85|3|37|3|8035.1|Failed
60656|1670|2|2|3|13|1|3473.44|Pending
21628|1415|4|75|3|29|3|3899.83|Failed
25878|1795|3|54|1|21|2|4796.15|Failed
2580|79|4|56|5|22|2|7145.07|Failed
76317|407|3|45|3|49|2|6134.75|Completed
46855|1789|3|11|5|20|2|8738.96|Failed
47813|1781|4|64|3|32|2|9804.82|Pending
17593|52|1|70|4|23|2|2873.82|Failed
90386|1542|1|73|1|3|3|2861.15|Completed
77088|1271|4|5|5|25|2|2227.33|Failed
79928|1590|2|73|4|22|1|5535.5|Pending
75429|1633|3|62|3|14|1|4416.5|Pending
72626|655|4|23|2|45|3|6967.65|Pending
41364|102|4|96|5|47|3|5843.77|Completed
54520|887|2|63|4|25|3|6989.21|Completed
20526|1783|1|76|5|35|2|1591.04|Pending
48500|1209|2|29|5|45|3|9705.77|Failed
11637|455|2|35|4|17|2|3161.12|Failed
282|300|4|45|5|45|1|776.94|Failed
48478|999|3|78|1|15|3|9155.77|Failed
86091|47|1|8|1|38|3|6289.03|Completed
9147|1451|4|40|3|44|2|9924.55|Completed
73817|1809|4|8|3|2|2|8193.59|Failed
72314|511|1|37|2|33|1|6022.66|Completed
79453|902|1|64|4|37|2|386.07|Failed
14797|417|1|84|4|35|1|7327.95|Failed
43515|894|2|7|2|9|3|129.62|Pending
28798|1057|3|54|4|21|1|9625.96|Failed
46719|1198|3|84|4|35|1|6920.32|Failed
45258|699|1|58|1|3|1|6621.1|Failed
20996|1371|1|8|3|12|2|5989.49|Completed
6098|855|1|91|5|44|2|6854.49|Failed
93942|953|1|62|2|23|3|8281.4|Pending
12085|1513|3|78|3|12|1|3932.75|Completed
58082|116|4|38|5|37|2|660.64|Pending
49425|1140|4|50|1|12|2|4643.33|Failed
89725|1648|4|61|4|34|1|6475.27|Failed
96618|344|2|82|5|36|1|6923.3|Failed
62248|648|1|27|4|11|1|1089.61|Failed
81182|1378|2|2|1|24|1|9780.86|Failed
99038|779|4|5|1|40|3|5819.91|Pending
45827|1621|4|57|3|6|1|6957.34|Completed
21112|1784|1|2|1|34|2|1958.44|Completed
56678|1260|4|63|4|24|1|3263.27|Failed
31533|269|2|14|5|7|3|3387.11|Completed
57028|932|4|95|5|28|3|1971.98|Pending
6170|1535|2|58|5|14|1|7370.89|Completed
22551|575|4|7|3|41|1|8585.73|Completed
97249|124|4|64|2|7|2|4413.55|Failed
40500|1584|4|16|3|42|2|7068.88|Failed
3685|90|2|13|2|34|1|756.3|Failed
39505|672|3|25|4|32|3|9850.18|Completed
94530|1664|1|92|5|50|3|5047.96|Pending
67229|1|1|26|1|10|3|4568.56|Failed
42778|780|2|74|5|15|3|9584.94|Pending
67823|1721|1|74|3|1|2|4714.38|Pending
43534|1794|4|72|4|39|1|2431.47|Completed
89152|34|2|83|4|49|2|8676.4|Completed
14485|152|1|13|5|3|2|7718.22|Failed
77148|804|1|40|3|35|1|6619.46|Completed
40999|1684|4|59|4|42|1|3295.2|Failed
18630|1432|2|28|1|3|2|2449.95|Pending
62118|1008|4|59|2|2|2|5824.96|Pending
62014|1266|2|100|2|32|1|1838.85|Completed
30037|648|1|35|1|5|2|2861.93|Failed
56805|1006|2|80|1|22|1|4856.47|Completed
47113|137|2|65|1|40|2|9925.45|Completed
71577|249|2|39|3|20|2|6580.7|Pending
14906|1046|1|97|4|35|2|1240.79|Pending
87201|1711|3|8|3|48|2|7925.72|Failed
2995|254|4|14|3|6|2|6431.58|Failed
25914|1626|1|57|2|30|1|8144.62|Pending
71708|815|2|86|1|40|1|6576.45|Failed
56367|1655|2|92|3|32|3|2281.14|Completed
36951|1738|1|62|1|4|3|6508.31|Pending
68772|704|3|70|2|20|3|7284.51|Pending
76789|826|3|5|2|35|1|480.81|Completed
27762|612|2|62|5|35|3|3233.04|Failed
74107|931|1|24|1|13|1|1877.22|Failed
96129|365|1|11|1|15|3|7067.13|Pending
64371|897|3|95|5|18|3|8006.64|Completed
32232|317|3|57|5|23|3|7691.4|Failed
48728|221|2|17|4|19|3|2312.05|Failed
27077|1140|4|76|4|37|2|3637.14|Pending
91947|394|2|59|3|8|1|1260.89|Failed
39057|1812|3|96|3|19|3|3092.21|Completed
24002|748|3|36|4|33|2|5321.43|Pending
51563|762|4|32|1|5|2|9434.58|Pending
20539|281|2|17|1|39|1|8421.97|Failed
21870|497|2|36|1|38|3|4679.0|Completed
26013|490|4|42|4|22|1|227.6|Failed
69680|1117|4|50|2|38|3|1812.24|Completed
11158|927|1|22|3|10|2|6602.33|Failed
80535|1710|1|80|3|22|3|1056.24|Completed
95845|195|1|85|4|39|3|2984.28|Completed
84284|1792|4|85|3|19|1|698.39|Pending
17722|1230|1|4|3|9|3|7952.71|Pending
45143|1288|1|53|3|23|3|2941.04|Completed
640|955|3|32|2|17|3|891.53|Completed
64890|1501|4|11|3|26|3|1001.4|Pending
13210|416|2|92|2|49|3|2790.31|Failed
41659|1010|2|97|1|48|1|3369.04|Completed
14992|1671|4|73|2|8|2|2126.65|Completed
12213|1515|2|45|4|23|2|8496.14|Completed
80925|1219|4|84|4|5|1|9668.53|Pending
45417|1412|3|31|3|8|3|1848.17|Failed
61159|92|4|50|4|47|1|3073.25|Pending
36580|681|4|81|2|12|3|4327.32|Pending
1080|1295|2|64|1|23|2|9852.35|Completed
3730|1458|2|87|1|16|1|5188.89|Failed
96126|300|1|86|4|5|3|2675.02|Failed
11798|1520|3|72|2|49|1|1763.26|Failed
37613|975|4|79|2|19|1|3595.21|Completed
94414|1727|2|51|3|41|1|8578.1|Failed
11209|511|4|26|4|9|1|5619.66|Completed
93415|1484|2|94|5|25|1|4745.23|Completed
41728|1406|3|77|3|15|2|308.97|Pending
49574|787|2|57|2|18|2|9180.7|Failed
89401|849|1|35|1|6|2|9892.4|Failed
31612|123|2|5|1|19|3|5286.95|Failed
29769|1546|4|8|4|33|3|1784.61|Failed
96609|848|2|96|4|33|1|17.14|Pending
77552|1521|1|42|2|50|3|7743.26|Pending
63151|1164|1|90|4|27|2|3588.18|Pending
77406|642|1|34|5|17|1|9041.24|Completed
40488|166|3|77|5|37|3|95.68|Completed
29740|970|4|34|5|10|1|8171.51|Failed
15774|467|3|48|1|49|2|232.66|Failed
68796|1746|3|3|4|16|1|2331.28|Pending
19387|727|4|25|5|49|2|4922.9|Failed
99092|170|2|70|4|38|3|9702.18|Pending
85038|22|2|20|5|16|1|5285.37|Pending
60875|406|1|83|3|38|2|2079.24|Pending
21286|1449|4|64|4|29|1|4178.12|Failed
37582|205|1|31|5|38|1|6932.88|Failed
86180|994|4|63|1|4|1|6056.25|Failed
52676|111|4|53|3|10|3|858.19|Pending
21761|357|2|62|3|15|3|7762.09|Failed
38084|576|3|27|5|7|1|9208.79|Completed
94239|405|1|91|3|41|3|5450.46|Pending
62997|2|3|98|1|49|1|7554.63|Pending
86658|1767|2|52|2|49|1|9622.51|Completed
3172|1089|1|11|4|7|1|6423.89|Pending
80973|1066|2|61|4|47|2|7789.42|Failed
91491|891|2|98|5|17|2|6084.92|Pending
96117|1667|1|40|3|41|3|9948.29|Pending
86225|431|1|16|5|20|1|1071.73|Pending
86223|1766|2|21|3|8|3|9234.83|Failed
71695|1499|4|99|1|10|3|1001.84|Failed
72947|564|1|7|5|7|3|1944.22|Completed
51836|870|3|43|2|47|2|6682.59|Failed
95956|291|2|2|5|45|3|5559.89|Pending
31753|944|2|7|3|18|2|7402.28|Completed
86297|1683|2|38|5|6|1|8092.85|Pending
83315|497|4|43|4|19|1|9061.03|Pending
78358|941|3|45|3|9|1|4386.1|Failed
68865|1112|1|5|3|37|1|9883.37|Pending
46246|866|1|14|5|9|3|3183.77|Completed
53269|1724|1|96|2|49|2|3917.64|Failed
40250|845|4|83|5|11|3|5297.7|Completed
8833|1709|1|97|1|30|3|1898.77|Pending
99471|403|2|2|5|27|2|7553.01|Failed
34616|662|1|3|1|33|1|8686.2|Completed
75644|1190|3|94|5|6|1|6585.04|Completed
34964|15|3|67|4|49|3|9631.42|Pending
58088|802|4|31|1|30|2|8006.61|Pending
56310|1133|3|54|5|45|3|7627.68|Pending
97981|1610|1|10|1|26|1|4135.85|Pending
30580|1232|1|38|5|42|1|6237.33|Failed
68726|1639|2|48|1|10|3|6192.76|Completed
47509|90|2|31|1|33|2|1456.12|Failed
84285|715|1|53|5|16|3|5778.09|Pending
87736|964|3|75|2|41|1|3695.66|Completed
19358|1306|3|22|2|6|1|1678.62|Completed
2641|571|4|80|2|31|2|5583.82|Completed
11562|842|2|62|3|29|2|6178.05|Completed
62954|1799|1|98|5|3|3|9358.83|Failed
21678|233|3|68|2|12|3|3383.07|Failed
57697|705|2|48|4|21|1|3015.17|Pending
42409|1525|1|67|4|29|1|5899.0|Completed
94151|915|2|51|3|30|2|2078.22|Completed
27648|678|3|42|4|18|1|9246.5|Completed
29615|1793|1|93|2|23|1|9156.21|Pending
88109|1473|4|89|4|35|1|9434.05|Completed
71284|427|1|13|3|2|3|1565.47|Failed
56369|1683|2|40|4|5|2|4505.73|Pending
20216|1621|2|89|3|24|1|3481.46|Failed
87924|763|3|81|2|8|1|9591.31|Failed
73828|1149|4|99|5|34|3|6784.31|Pending
44314|526|2|16|3|9|2|7219.57|Completed
21021|513|4|48|2|40|1|2637.03|Completed
30155|1291|4|13|4|49|1|1718.84|Pending
66891|1416|1|55|5|38|1|2675.61|Pending
16543|1181|1|50|3|14|2|9080.1|Failed
32414|718|2|7|5|13|3|7742.75|Failed
83517|376|2|51|5|50|1|3789.33|Completed
67528|1459|1|20|5|42|2|9281.93|Pending
55420|376|2|16|3|23|1|975.06|Completed
5091|432|2|95|2|19|1|8476.78|Failed
2342|1401|1|15|5|10|1|6863.61|Pending
81520|1750|3|73|4|28|2|8965.49|Pending
21702|1679|2|9|3|12|3|9932.31|Pending
88247|1116|1|41|1|13|1|6018.63|Completed
65145|223|1|76|5|32|3|1974.44|Failed
6841|710|4|66|1|17|3|2029.01|Pending
26280|239|2|69|5|12|1|6097.33|Pending
73515|211|2|94|1|2|3|2846.72|Pending
95542|82|3|88|3|27|2|3290.49|Failed
32458|3|1|47|5|43|3|2676.34|Pending
94695|359|4|10|4|30|1|7260.11|Pending
92576|188|4|4|4|11|3|1682.22|Pending
71673|1709|1|48|2|19|1|7164.27|Pending
31938|1646|2|84|5|42|3|9253.29|Failed
2640|241|2|7|5|17|2|1280.91|Completed
76281|663|4|53|4|2|1|1139.77|Completed
85998|1256|3|1|3|15|2|1187.32|Completed
88373|970|3|78|3|46|1|7789.51|Failed
52733|1243|3|42|1|8|2|4209.92|Pending
83309|1712|3|5|3|14|1|6095.15|Failed
38696|543|4|73|4|8|1|3553.82|Completed
16539|982|4|91|1|48|1|7155.87|Failed
94168|845|1|22|2|1|2|9762.94|Pending
41324|71|2|11|5|9|1|6355.88|Failed
53281|162|3|33|1|43|3|5142.51|Failed
39415|782|1|49|1|18|2|9159.07|Completed
64943|741|3|9|1|12|2|2902.97|Failed
96916|1823|4|86|4|25|2|9247.02|Pending
98601|1733|3|59|2|38|2|6026.4|Pending
8392|1758|3|92|5|32|2|1645.68|Completed
14275|1488|3|41|3|47|1|4711.79|Failed
37906|30|1|39|5|7|1|9462.5|Completed
4579|1055|1|67|2|8|3|346.68|Completed
50553|765|3|83|1|35|2|1013.18|Completed
7749|1218|2|12|2|32|1|1217.52|Completed
75514|782|2|4|1|10|2|7305.83|Completed
53063|418|2|58|3|5|3|9944.54|Failed
64478|198|3|69|1|31|1|1694.44|Completed
294|1081|3|56|2|46|2|9806.86|Failed
55642|496|2|26|1|38|2|6947.12|Pending
67202|1787|3|45|2|48|2|7003.29|Completed
94130|423|1|53|4|46|2|7007.95|Pending
36294|1331|3|85|1|47|1|1790.81|Pending
26931|495|4|79|1|18|1|4578.71|Pending
46461|939|3|83|4|2|2|9892.51|Pending
69092|1249|1|16|3|6|1|9971.78|Pending
75019|218|1|77|1|8|3|1395.7|Completed
8098|743|3|53|2|29|3|7566.92|Pending
11362|852|1|83|3|43|3|1350.31|Completed
