interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
35988|209|27|4|7|Email|1
17630|324|89|5|18|Email|4
87655|1467|38|3|13|Chat|1
82059|1501|49|4|13|In-Person|1
27222|388|65|4|4|Email|4
90142|1310|84|5|44|In-Person|5
923|448|48|5|6|Email|3
24018|1631|97|1|20|Email|2
83288|949|6|2|23|Email|1
72253|1212|73|5|25|In-Person|5
82828|964|79|4|31|In-Person|5
35366|24|8|1|48|In-Person|5
81412|931|53|2|31|Email|1
54916|1688|48|4|43|In-Person|4
586|1172|33|1|48|Chat|2
55781|93|45|5|36|Chat|5
6319|868|17|2|34|In-Person|2
8685|497|1|4|3|Call|4
74081|748|62|2|23|Call|3
95744|1125|12|4|31|Call|2
43002|442|68|4|5|In-Person|4
20010|465|6|4|6|Email|1
79808|1007|29|1|10|Chat|5
3163|13|73|1|15|In-Person|5
81336|1276|86|2|25|Email|3
87578|1544|39|1|24|Email|2
57709|785|48|5|49|In-Person|2
4368|721|89|5|12|Email|5
32716|1658|18|5|34|Call|1
91443|1539|56|2|27|Chat|3
64540|1399|33|3|40|Chat|3
48799|732|80|1|27|Call|4
80077|692|30|2|36|Chat|1
57022|1007|65|2|11|Call|5
5523|669|40|1|18|Email|5
80176|1037|62|4|1|Email|3
30751|252|35|1|7|In-Person|4
61224|246|20|3|49|In-Person|2
66076|1408|30|3|45|Chat|4
98045|883|5|4|8|Chat|3
97679|1306|21|4|12|Email|5
10617|127|44|1|22|Email|2
80090|1457|39|1|17|Call|1
50689|1664|13|1|19|Email|2
5976|895|72|4|45|Email|2
94569|908|33|4|27|Email|4
42575|376|63|4|18|Chat|2
25582|126|7|1|1|Call|3
31843|1022|95|4|2|In-Person|5
14063|1368|95|5|14|In-Person|5
71602|549|36|5|8|Chat|2
80137|1336|82|1|30|Call|1
37683|1537|75|5|46|Call|2
3794|396|38|1|42|Call|1
56924|1525|31|2|22|Chat|2
4203|1422|64|2|4|Email|5
35431|866|31|3|23|Call|5
48421|1107|60|5|2|Email|2
84111|942|73|2|29|In-Person|1
61726|758|60|4|21|In-Person|5
39249|566|42|5|38|In-Person|5
45131|507|47|1|22|Email|5
54815|454|95|5|33|Chat|4
96278|1357|44|3|1|Chat|5
14486|1797|92|2|9|In-Person|1
9771|1212|97|2|33|Chat|5
84797|105|46|1|28|Chat|3
72697|1259|91|1|3|Chat|1
64022|1180|52|1|20|Email|5
98477|1493|3|1|35|Chat|3
52651|49|31|3|30|Call|3
16476|1447|92|3|39|Call|1
8621|1140|40|3|48|Call|2
25475|1218|69|4|47|Chat|1
74173|432|27|2|3|Email|2
48203|913|64|5|30|Chat|2
27683|239|89|1|16|Email|3
77979|1649|1|2|34|Call|4
84448|1115|49|1|41|Call|3
9039|27|87|4|9|Chat|1
19939|416|31|4|13|In-Person|4
27407|70|95|1|14|In-Person|4
28989|25|17|2|4|In-Person|1
82431|1451|41|3|39|Email|1
70925|1099|23|5|28|In-Person|2
23417|1469|77|2|19|Email|4
19571|625|64|1|10|In-Person|4
48942|1241|23|4|46|In-Person|3
36057|1060|64|2|15|Call|2
39062|444|54|2|8|Call|5
17794|255|57|5|47|Chat|5
92100|1317|75|1|19|Call|5
76221|1367|41|1|1|Email|4
673|1179|6|4|20|In-Person|1
79144|1114|55|5|9|In-Person|4
27199|1494|94|2|41|Call|2
11082|116|83|4|33|Call|3
86329|499|5|1|15|Call|3
60674|1608|62|2|24|In-Person|2
26774|1524|65|4|13|Email|4
98492|1628|4|1|21|Email|1
80016|1174|91|1|40|Chat|1
35068|1779|45|3|1|Email|2
57013|940|25|2|50|Call|2
51228|232|84|2|50|Email|1
24206|355|22|1|40|In-Person|4
76796|750|73|4|7|Email|1
74240|162|47|4|2|Email|1
71824|1172|28|3|9|Chat|2
54902|1553|6|3|17|Call|1
90653|1048|41|3|3|In-Person|2
59693|485|47|3|5|Chat|1
20875|946|31|3|5|Chat|4
52476|612|12|5|13|Chat|4
50070|1275|89|4|30|Call|3
31897|1373|28|1|29|Email|3
3534|849|3|1|12|Email|5
87334|1765|55|2|32|Chat|4
24183|146|99|1|13|In-Person|4
28255|1732|31|4|34|Chat|2
10768|460|1|4|30|Email|1
44351|1821|37|5|33|In-Person|2
80162|1129|80|1|44|In-Person|4
32451|208|98|1|20|In-Person|4
28615|1448|60|1|18|In-Person|1
99252|1052|99|5|13|Call|4
58957|1771|53|5|39|Email|1
17667|1291|7|3|15|In-Person|4
62554|387|33|5|23|Email|1
57632|508|93|4|31|Call|3
96084|710|50|4|20|In-Person|3
50644|192|62|5|27|In-Person|3
42573|276|46|4|45|Call|3
50187|1123|32|2|5|Chat|1
14856|1231|57|3|35|Email|4
93802|1411|45|5|20|In-Person|5
69875|943|99|4|15|Email|2
80189|1245|10|3|2|In-Person|4
27253|1428|98|4|42|In-Person|1
45556|887|77|5|46|Chat|2
94849|70|57|5|8|Chat|2
3773|1500|8|1|47|Email|2
33435|651|26|5|11|In-Person|5
48808|789|52|5|30|In-Person|1
74583|60|31|3|31|Email|4
6573|769|11|4|29|In-Person|3
38047|1646|47|1|43|Call|3
47148|816|76|5|43|In-Person|2
72992|1465|68|3|41|In-Person|1
33974|1361|81|1|45|Email|4
12509|131|27|1|42|Chat|5
58404|414|78|3|48|Call|4
76322|961|93|5|29|In-Person|2
96362|374|58|2|31|In-Person|4
50542|326|31|2|28|In-Person|5
58154|257|63|5|40|In-Person|2
22713|718|47|4|32|Chat|4
21257|157|83|5|42|In-Person|4
83238|495|20|5|42|Chat|5
27454|1808|40|1|46|Call|4
88203|1614|43|5|21|Chat|5
69649|1202|13|4|50|In-Person|2
59161|878|6|3|50|Email|5
69975|603|50|5|8|Email|4
60538|1030|84|1|2|In-Person|3
67039|1495|7|3|47|Call|5
37858|638|39|2|44|Chat|1
44221|180|37|1|3|In-Person|2
3209|1787|31|3|47|In-Person|2
89315|1161|58|3|47|In-Person|5
93481|292|28|2|1|In-Person|2
41894|1472|74|2|32|In-Person|2
51466|670|96|2|40|Chat|2
68706|680|49|5|5|Chat|4
87614|1367|65|1|22|Chat|5
47480|211|77|5|42|Chat|2
26498|706|82|3|23|Email|3
46758|268|99|3|47|In-Person|5
6327|1376|43|4|12|Email|3
25736|182|99|5|44|Call|4
91037|1397|74|3|46|Call|4
91717|1182|50|4|22|Email|2
4348|1295|100|4|48|Chat|3
13827|1648|81|1|9|Email|1
49015|1121|81|3|50|Chat|3
2128|1215|19|4|32|In-Person|3
43463|1248|27|2|6|Call|4
81101|805|4|5|43|Chat|2
91844|236|32|4|8|Chat|1
19388|425|62|4|40|Chat|1
50377|1077|6|1|41|Chat|4
80684|983|16|3|49|In-Person|2
28353|1280|20|1|47|Call|2
58492|1179|54|4|23|Chat|5
47575|1184|85|2|13|In-Person|3
4487|1716|95|5|24|Chat|4
92210|784|68|3|14|Email|4
37672|278|56|3|34|Chat|1
60707|371|69|3|48|Chat|2
68176|1659|98|5|5|Email|5
21701|1631|49|1|1|In-Person|3
55906|234|73|1|35|Call|1
82008|738|95|4|43|Chat|1
20464|1726|97|2|49|Call|4
53351|97|44|5|34|Call|3
84557|941|97|2|46|Email|3
18160|976|8|4|3|In-Person|1
62241|1068|30|4|15|Chat|4
53176|1752|71|2|10|Chat|5
97303|1705|91|3|21|Email|2
46728|709|55|2|39|Call|4
68092|290|45|2|20|Email|2
8787|1283|76|1|45|Chat|1
45249|1551|66|3|3|In-Person|1
88528|1396|26|2|40|Call|1
78552|347|91|5|21|Chat|5
16304|1540|83|4|28|Email|1
31703|1682|80|4|14|Chat|2
9858|729|14|3|31|Email|2
57677|1377|95|2|30|In-Person|2
40082|1423|59|1|33|In-Person|1
14177|791|53|4|45|Call|3
42719|1659|71|1|45|Call|5
30945|1164|57|2|47|Email|1
95407|1054|99|5|29|Call|1
38907|484|81|4|23|In-Person|3
79535|1667|93|3|3|Email|4
57861|555|62|3|29|Call|4
12145|911|7|3|9|Call|3
41046|989|79|2|1|In-Person|5
18798|313|23|3|20|Email|3
94880|20|3|3|32|Email|3
82207|1600|21|1|22|In-Person|1
45316|1581|78|4|39|Email|5
99223|890|48|3|31|Email|5
94296|968|50|5|39|Email|5
37777|282|6|5|26|Chat|4
27313|497|6|3|33|Call|5
27786|167|72|1|31|Call|4
97195|947|9|2|18|In-Person|2
2659|1647|23|3|25|Chat|2
78789|806|71|4|32|Email|2
33016|239|44|3|24|Call|1
57135|608|20|4|12|Chat|3
32477|1083|83|5|39|In-Person|5
52009|512|49|4|50|Email|5
4489|1765|8|4|43|Email|2
8676|50|83|1|12|Chat|1
38782|781|20|4|13|Chat|5
38382|864|10|3|9|In-Person|4
38279|1229|27|3|24|Chat|1
33907|63|75|3|31|In-Person|5
90648|491|53|5|44|Chat|3
54960|1350|89|5|37|Call|5
19149|1436|81|2|16|Email|2
6920|1512|53|4|10|Chat|3
70057|68|80|1|33|Email|2
18259|760|79|2|15|Email|1
6899|1364|21|3|21|Chat|3
49190|1402|54|1|47|In-Person|5
98157|887|77|3|17|Email|2
85451|1568|74|1|30|In-Person|2
32323|227|28|5|44|Chat|2
54211|1610|55|4|4|Chat|3
96018|1621|81|2|13|In-Person|2
59806|1289|57|4|12|In-Person|1
62031|823|1|5|11|In-Person|5
22209|857|5|5|39|In-Person|2
44934|1107|34|3|19|Chat|5
19773|326|19|3|8|Chat|5
51440|963|58|5|22|Chat|5
92292|1702|56|1|26|Chat|4
17647|1266|37|4|49|Chat|2
60472|1204|76|5|29|Chat|4
4733|1812|51|2|16|Call|1
5686|1118|55|4|22|Email|3
36674|825|2|3|46|In-Person|4
22239|1002|53|2|13|Call|5
1181|1314|69|4|41|In-Person|4
7379|697|66|2|25|Email|2
96308|1279|15|5|22|Call|3
6358|1590|16|1|48|Email|5
30321|1762|43|2|37|Call|3
95093|526|63|3|5|Call|4
92412|1483|37|3|2|In-Person|5
67483|852|86|3|36|In-Person|5
43902|1168|3|5|46|Email|3
9502|297|4|1|5|Email|3
31845|1226|11|2|39|Email|2
19670|143|55|3|21|In-Person|3
41323|72|78|5|41|In-Person|4
48601|1536|4|2|23|Call|4
8139|54|3|3|48|Email|4
89995|1172|85|2|13|In-Person|5
27632|36|79|1|33|Chat|4
70949|368|6|2|47|Chat|4
14970|15|49|4|33|Email|2
77171|229|89|2|12|Email|5
15429|70|78|4|41|In-Person|3
77690|1185|49|1|24|Call|1
46398|22|55|5|27|Chat|3
7982|1810|68|2|24|Call|1
72312|1019|76|3|44|Call|2
11320|196|57|4|36|Call|5
66766|206|97|5|24|Call|4
76071|182|31|2|29|Email|4
60234|1362|80|4|19|In-Person|3
6658|1131|3|4|45|Chat|2
80693|1707|59|1|1|Email|3
14468|802|86|5|23|Call|2
28543|1497|85|3|32|Chat|3
99497|485|42|3|2|In-Person|5
61527|456|74|5|24|Call|2
79644|1595|60|2|23|Email|1
39384|366|37|2|30|Call|5
55848|1580|34|3|43|In-Person|5
9780|814|68|4|24|In-Person|2
10786|480|65|2|42|Call|3
89369|1010|71|2|50|Call|3
19561|1059|72|5|11|Chat|3
82232|817|32|2|31|Chat|3
54498|1150|55|4|13|Chat|5
3799|1301|16|4|48|Call|3
98181|1317|79|4|21|Email|5
5032|1400|91|1|41|Call|5
99119|1440|54|1|50|Call|1
88680|1319|57|1|22|In-Person|2
22194|1593|29|2|10|Email|1
98379|856|100|1|19|Call|3
73847|191|14|1|41|In-Person|4
98858|226|90|5|50|Email|5
52678|929|18|5|12|Call|1
84098|647|82|1|10|Chat|5
70953|1143|88|1|21|Email|4
99885|1754|7|5|11|Email|4
90520|1143|63|5|22|In-Person|3
57918|9|76|5|16|Chat|2
62027|1149|28|4|30|Chat|1
30317|1233|86|4|31|Chat|4
20066|727|14|2|8|Chat|4
1219|1713|54|2|38|Call|4
69922|555|14|4|23|Chat|4
95832|934|33|3|49|Email|1
31297|1124|48|4|28|Email|2
2586|1289|35|2|36|Chat|5
70237|1283|52|4|34|Email|2
30367|1454|27|2|6|In-Person|1
30916|1695|64|3|16|Chat|4
36230|135|69|4|32|In-Person|3
13766|579|59|3|47|Call|5
10181|1450|14|1|38|Chat|3
59210|409|64|3|18|Chat|2
8016|29|53|2|35|Call|5
88610|133|89|4|2|Email|1
30127|727|94|5|46|Call|2
57288|999|23|1|40|Email|4
52431|872|96|5|16|Email|5
73815|1693|70|5|3|Email|1
94781|1065|91|3|8|Call|1
44009|817|52|2|43|In-Person|3
80533|942|54|2|19|Call|1
37012|1518|39|2|21|In-Person|2
815|1058|18|5|6|Email|4
80704|1557|49|4|11|Email|5
87974|1480|56|5|45|Call|5
30406|20|11|2|6|Call|1
67053|915|78|1|24|Call|3
58004|180|40|1|23|Call|3
71360|288|15|4|43|In-Person|5
3491|370|48|5|13|Call|1
31483|78|42|5|44|Email|4
36105|556|14|5|41|In-Person|4
33744|1203|25|1|1|Chat|1
13247|1449|19|2|19|Email|5
1921|1673|20|2|48|Chat|3
8965|111|23|1|20|Email|2
69438|95|90|3|6|Email|2
36456|162|91|2|46|Email|3
79667|363|68|1|20|Call|2
85051|1338|19|5|21|In-Person|2
54490|1268|34|4|26|Email|1
14114|499|2|3|40|In-Person|2
507|682|91|1|43|Call|5
81551|1362|46|4|28|Email|1
89491|1674|41|2|13|Chat|5
81394|517|35|2|7|In-Person|3
73932|1450|47|5|2|Call|4
53474|1174|11|3|45|Call|3
69321|971|34|3|47|In-Person|3
67537|203|30|3|2|Email|2
9935|1645|67|1|45|Email|4
50119|1290|4|4|10|Chat|2
33815|586|89|3|17|Call|2
49661|49|97|4|43|In-Person|3
71158|358|1|5|24|In-Person|1
53003|188|89|4|21|Call|4
21585|737|87|3|1|Call|4
6974|1115|91|1|24|Email|3
90838|738|35|1|2|In-Person|1
75203|353|37|5|41|Call|4
36257|496|92|1|38|In-Person|4
43350|972|35|2|40|Chat|2
38460|541|21|4|48|Email|5
68594|932|30|5|24|In-Person|4
79651|884|98|4|13|Email|3
88942|813|90|1|9|Call|4
85526|509|37|2|15|Email|3
17435|984|63|4|48|Call|3
85107|336|54|1|6|Call|2
97496|674|65|4|31|Chat|1
27960|1525|65|5|25|In-Person|1
65608|339|50|1|17|Email|2
74892|203|88|5|30|Chat|4
1070|404|66|1|2|Call|4
72508|364|66|2|13|Chat|4
91622|560|30|1|14|In-Person|5
81540|1239|76|2|23|In-Person|3
96481|634|58|5|15|Call|2
69465|228|64|5|14|Chat|5
80145|1821|73|3|43|Chat|2
67574|1627|67|3|48|Email|3
13299|908|77|5|9|Chat|1
22891|1600|65|5|7|Call|1
57695|1242|93|4|22|Email|5
27208|1603|3|2|11|Chat|3
9788|206|31|5|20|Email|4
30667|1393|12|5|16|Call|3
56180|1125|26|4|24|Call|3
89443|400|72|1|21|In-Person|3
44750|1638|64|3|1|Email|1
11183|1517|75|5|33|In-Person|5
8459|548|64|3|47|Call|2
49052|340|90|2|4|In-Person|4
67856|386|24|1|29|Call|3
53968|1398|31|5|50|Email|2
84912|606|69|5|19|Email|1
79660|1461|77|1|23|Chat|2
67096|1690|24|4|30|Email|1
8680|1199|56|4|29|Call|3
64340|160|4|3|25|Chat|3
66636|348|53|3|36|Chat|1
72397|718|99|2|11|Call|5
6714|474|23|2|23|Chat|2
19815|896|80|1|9|Email|5
64709|901|61|3|44|Call|2
21136|1313|64|4|34|Call|5
87787|982|83|5|20|Email|4
75253|1040|37|2|32|Call|2
28642|1557|3|3|42|In-Person|2
28635|796|24|1|44|Call|5
72195|809|25|2|2|Chat|3
5447|1130|90|2|47|In-Person|1
35119|267|49|1|15|In-Person|2
83184|929|57|3|42|Email|1
72161|871|16|3|26|Email|4
15454|1736|83|3|50|Email|3
56478|1589|56|5|27|In-Person|1
491|1497|55|4|6|Chat|5
74155|1533|17|3|8|Chat|5
26773|187|85|1|5|In-Person|2
46145|1109|83|2|44|Chat|1
90338|625|14|5|36|Email|2
86275|869|21|1|32|Email|3
52399|342|5|1|44|Call|5
63025|1042|77|1|45|Email|2
47254|1637|92|4|50|Call|3
84771|273|11|2|1|Call|3
40332|1647|84|4|14|Email|5
93341|92|66|2|17|In-Person|3
48716|861|25|3|5|Email|2
26922|669|75|3|45|Call|2
80225|1196|12|5|39|Call|4
18204|1185|37|1|33|Call|3
72789|471|83|1|49|Email|5
29201|1029|52|3|21|In-Person|4
22284|1633|24|4|50|Call|5
81866|816|2|3|12|Chat|4
68661|1543|49|5|15|In-Person|2
38555|702|87|3|28|Email|5
31890|40|72|3|30|In-Person|5
68819|865|17|4|12|Call|1
42478|1786|88|1|12|Email|5
77865|1342|18|4|7|Email|2
43771|860|51|5|24|Chat|3
9037|494|92|1|7|Call|1
12261|1473|95|4|50|Chat|5
46104|21|19|1|7|Chat|5
62731|321|53|3|34|Call|1
28405|1654|28|1|22|Chat|5
92506|1609|100|4|6|Email|4
7236|563|94|1|38|Chat|1
16456|982|31|3|28|Chat|5
86490|917|20|4|49|Email|4
30154|944|20|5|49|In-Person|5
78798|790|99|2|49|Chat|1
90597|1192|89|1|29|Chat|2
88863|1282|12|5|48|In-Person|1
70512|904|52|3|10|Email|1
78179|676|46|5|19|Call|2
89111|481|88|5|1|Call|3
24952|981|50|3|10|Call|1
50339|1514|9|1|14|Chat|1
30531|48|59|5|11|Call|2
87644|1697|19|1|44|Chat|1
70690|1134|59|3|5|In-Person|1
72417|590|32|4|34|Chat|4
20361|606|62|5|36|In-Person|3
36796|1355|86|2|5|Chat|5
44220|1693|18|3|4|Chat|2
30595|170|47|2|46|Email|1
97905|236|35|2|14|In-Person|4
91685|1672|17|3|30|Call|2
16827|1798|36|4|45|In-Person|5
85514|733|98|4|50|Call|2
33049|665|31|3|19|In-Person|2
92072|1797|94|2|29|Call|2
22282|936|67|5|24|Chat|3
10812|145|19|2|10|Call|1
57844|793|87|3|43|In-Person|4
15952|464|20|1|42|In-Person|4
46083|1574|93|3|38|Chat|5
64146|123|63|3|41|Chat|4
87976|77|80|2|5|In-Person|2
77420|308|83|3|43|Email|3
77325|1271|99|4|40|In-Person|4
22550|1362|6|1|3|In-Person|1
74535|531|56|5|38|In-Person|3
60355|1622|87|1|21|Email|4
8288|1372|34|4|22|Chat|3
35894|1189|65|5|35|Call|5
28443|745|45|5|6|In-Person|1
81109|1364|25|4|41|Email|2
69169|1728|76|2|38|Call|1
83149|47|52|5|24|Email|5
49514|1448|100|3|16|In-Person|4
63292|365|56|2|24|In-Person|2
44436|1193|76|4|21|Chat|2
52602|1229|3|4|21|Call|5
56443|70|13|1|41|Chat|4
77177|390|67|3|33|Call|3
50243|1751|82|2|5|Email|4
67734|721|56|5|7|In-Person|1
12749|294|69|5|13|Email|4
39697|1354|8|4|37|In-Person|2
75488|1636|92|5|5|Email|5
60631|344|44|2|29|Chat|2
40202|272|45|2|41|Email|4
3492|1245|26|5|9|Call|5
13233|329|88|2|37|Call|5
30435|1116|7|2|24|Chat|2
68874|1334|94|2|46|In-Person|3
62180|924|42|2|19|Email|1
27028|1405|87|3|29|Email|2
88889|1373|71|2|38|Call|2
47786|863|62|2|31|Call|4
18973|882|53|3|18|Chat|3
34422|1044|39|4|49|Call|2
98844|801|82|1|31|Call|2
77075|784|54|4|14|Chat|1
32613|757|3|5|12|Chat|5
44110|1818|38|5|50|In-Person|2
11297|572|29|3|12|Chat|3
97803|1323|15|2|12|Call|3
39450|1374|57|3|33|Chat|4
10724|1452|86|3|28|In-Person|3
40214|355|90|4|7|Chat|4
61790|1724|79|3|24|In-Person|2
8214|344|75|2|46|Email|3
58164|305|92|5|8|Chat|1
94069|363|65|2|42|Chat|3
89923|1754|9|3|1|In-Person|3
44145|1101|32|1|23|Chat|3
16682|1419|23|3|44|Chat|5
72818|1099|9|5|42|Chat|3
7025|356|48|3|43|Call|3
31650|1477|44|5|24|Call|3
38085|1271|67|3|27|Call|1
70003|1202|34|5|15|Chat|4
12285|411|3|1|36|Chat|5
61115|146|46|1|19|In-Person|1
43180|785|64|5|14|Chat|5
505|289|73|1|6|Call|4
21800|511|88|1|21|Chat|5
6861|973|43|2|39|Call|2
67360|1171|8|2|47|Chat|4
36060|1400|75|2|5|Email|5
5555|394|42|2|12|Email|2
71608|1082|81|2|37|Call|3
54382|1|24|2|27|Chat|4
28276|1566|87|1|38|Email|2
21716|647|30|2|50|In-Person|1
56987|1357|97|5|32|Call|2
84640|182|37|2|1|Call|1
98984|741|19|3|17|Chat|1
16016|73|41|4|39|Email|5
45170|124|48|1|17|Email|4
3708|79|38|3|5|Call|3
41206|822|49|2|28|Email|4
32231|1712|94|2|33|In-Person|2
14115|84|68|2|20|In-Person|5
64763|246|98|2|42|Email|5
49658|664|68|4|42|Chat|3
71140|1572|5|3|40|Call|4
75612|1228|94|2|6|Email|3
34992|1776|15|5|31|Call|2
94367|995|91|3|40|Email|1
27777|723|90|3|3|Call|3
64677|1758|10|4|30|Email|3
76438|1707|39|5|19|Email|5
676|384|26|4|28|In-Person|5
56720|902|80|1|8|Chat|1
7772|1439|59|5|22|Chat|1
85682|350|73|2|17|Email|2
52070|887|23|5|39|Chat|1
33639|973|52|4|8|In-Person|1
5167|1188|88|3|14|Email|5
21528|1327|31|1|4|Chat|3
74869|979|26|4|8|Chat|1
35199|1791|13|1|31|Call|1
59334|1278|66|5|14|Call|1
84699|1000|84|2|34|Email|4
25558|1458|37|3|35|Chat|4
56368|901|66|5|46|In-Person|1
29085|1441|36|5|37|Chat|5
46915|722|29|1|32|Email|2
56953|1118|12|4|49|Email|4
17852|798|44|4|41|In-Person|1
32892|1533|64|5|28|Chat|5
8190|411|51|5|45|Email|1
95380|833|84|2|39|Chat|4
93153|777|90|3|47|Chat|5
90945|676|82|3|19|In-Person|2
48907|371|70|5|15|Chat|2
88195|1234|91|4|50|In-Person|2
48115|1419|13|3|2|Chat|3
72727|1540|3|1|10|In-Person|4
93223|1136|70|4|21|Call|5
74330|392|39|4|20|Chat|1
20717|1404|26|2|25|Email|2
28631|1193|6|3|6|Chat|2
72596|1700|45|1|33|Chat|5
85349|1626|4|1|18|Email|1
59823|206|76|5|36|Call|1
23999|810|59|4|33|Call|1
57713|1144|31|2|15|Call|3
72050|1542|78|2|39|Email|4
43211|226|85|5|30|Chat|5
87413|243|33|1|2|Chat|2
69710|1153|5|3|8|Chat|5
54621|689|97|5|48|Email|5
83264|925|8|3|13|Chat|5
88076|1151|64|4|43|In-Person|1
55775|233|5|2|49|In-Person|1
59556|1059|48|2|27|In-Person|4
34530|438|63|2|41|Email|1
62924|756|30|5|34|Chat|1
77026|1065|71|5|18|Email|2
90074|1052|70|4|16|Call|4
32031|1589|33|4|32|In-Person|1
91965|904|69|3|21|Email|1
66826|1169|71|1|1|Call|1
5796|616|7|2|40|Call|2
82707|1060|46|4|34|Call|2
68773|714|39|5|9|In-Person|4
54974|442|37|1|13|Call|5
83964|1286|91|5|44|Email|1
4554|694|71|4|16|Call|5
20391|852|33|5|31|Call|1
4375|1253|35|3|36|Email|1
10637|1012|15|1|34|Chat|5
73607|1222|94|1|2|Chat|1
41152|871|78|1|34|Chat|1
41430|993|5|1|43|Email|3
13710|1203|74|1|11|Call|3
75094|1043|46|5|22|Email|2
9440|1314|7|2|27|In-Person|3
91990|816|94|4|50|Chat|3
26800|649|66|3|1|In-Person|2
63948|471|95|3|14|In-Person|1
2908|716|58|1|45|Email|5
49507|698|7|1|38|In-Person|4
82151|110|37|2|41|Email|2
75188|474|20|5|30|Chat|4
34646|1053|84|5|28|Email|1
2520|900|4|3|10|Email|2
7372|399|15|1|2|In-Person|4
14985|709|78|3|18|Call|3
44677|235|12|5|4|Chat|3
84428|1281|8|4|14|Call|4
86519|1672|94|3|11|Call|2
47673|1036|24|4|24|Call|5
21133|682|22|3|1|Chat|3
55533|488|58|3|27|In-Person|1
14558|988|84|1|20|In-Person|5
41881|1004|14|2|41|Call|1
19352|414|96|3|27|Chat|4
43593|877|34|3|23|In-Person|4
97487|603|19|3|4|Call|5
40570|280|45|1|30|Call|5
42762|1496|13|5|26|Chat|2
57566|1241|57|4|36|Chat|2
18746|1174|58|3|41|Chat|5
67279|1476|98|4|14|Email|5
24744|1146|28|3|28|Email|1
66532|1019|24|4|45|In-Person|4
29930|37|79|1|12|In-Person|5
73127|349|19|2|36|Email|2
59666|875|49|5|23|In-Person|2
58530|1627|97|3|25|Email|4
25857|29|62|2|9|Call|1
97072|1609|47|5|44|Email|2
91109|654|81|3|39|Email|2
7421|717|58|3|8|Call|1
68577|1424|99|5|6|In-Person|2
62716|1081|34|2|16|In-Person|5
13912|56|38|4|11|Email|3
66566|1121|7|3|2|In-Person|3
53198|1563|36|1|27|Call|3
9638|13|69|1|25|Chat|4
69878|285|1|1|47|In-Person|3
15611|132|49|2|14|Chat|2
97429|1409|31|3|7|Call|3
22953|1590|82|4|18|Email|1
72544|1668|18|3|34|Chat|3
73097|1513|4|2|4|In-Person|5
17975|1630|31|3|19|Call|2
7094|1014|63|3|42|Email|4
14054|438|30|2|47|Chat|2
54554|952|91|1|2|Call|4
65887|292|62|5|31|Chat|2
85616|396|26|1|45|Call|3
38802|804|98|2|11|Email|4
62292|1645|74|4|22|Call|2
86516|1116|63|5|10|Chat|3
63174|617|25|2|45|Email|1
35606|79|91|3|37|Call|5
84978|1162|16|5|45|In-Person|3
69326|1312|30|1|24|Email|3
69748|815|61|1|21|Call|2
11505|1133|86|4|31|Email|1
74006|100|34|1|5|In-Person|1
43601|1278|18|4|41|Email|1
91391|619|13|4|41|Email|1
28901|1475|83|5|15|Email|4
1735|1328|72|5|5|Call|3
18604|82|56|2|41|In-Person|5
77121|17|99|1|38|Email|4
58716|1668|49|3|42|In-Person|4
32717|1372|63|1|7|In-Person|2
72231|1596|87|5|22|In-Person|1
88417|856|9|3|34|In-Person|3
17357|152|28|4|14|In-Person|5
63163|52|18|5|28|Email|1
7965|1615|76|3|28|Email|3
69751|955|39|4|45|Chat|4
46603|341|37|1|12|Call|1
66555|30|58|2|31|Call|5
81741|582|12|4|30|In-Person|4
51242|762|56|2|34|In-Person|5
54858|1395|9|5|45|Call|1
37362|126|77|2|3|Chat|4
42180|634|36|2|6|Email|3
12845|1605|74|4|43|Email|5
93114|1624|2|5|44|In-Person|2
75268|1651|40|1|10|In-Person|1
20017|721|71|3|36|Chat|2
1683|1458|15|2|40|Chat|1
52272|1608|60|5|28|Chat|3
15242|1288|72|4|48|Email|4
84322|1483|77|4|46|Call|3
17082|1438|17|1|37|In-Person|3
81125|358|75|1|48|Email|4
95805|867|30|3|20|Email|1
95747|325|32|4|13|In-Person|1
10882|1819|64|3|12|Call|5
16349|1827|40|2|46|Email|3
5473|715|97|5|34|Call|2
5247|1034|93|5|50|In-Person|3
41253|928|95|2|11|Chat|1
59576|1002|29|1|43|Email|5
6011|1131|63|2|9|Call|2
9749|821|31|5|7|In-Person|1
50427|1536|75|4|36|Chat|4
84555|289|83|5|49|Call|4
74374|71|18|5|45|In-Person|4
50374|1042|22|5|13|Email|5
55165|1467|70|2|22|Email|5
76706|1119|91|4|42|Chat|2
53439|1732|65|5|35|In-Person|3
38549|470|17|4|27|Email|1
24797|332|49|2|13|Email|4
81825|1747|63|5|6|In-Person|1
87013|1535|25|2|44|In-Person|1
9942|1606|81|3|14|Email|4
94785|203|3|2|45|In-Person|2
71208|1644|95|2|24|In-Person|5
56058|514|81|3|25|Chat|5
85183|848|37|4|8|Chat|3
97062|496|21|1|12|Email|1
25348|78|10|1|28|Chat|5
24902|125|49|5|16|Chat|3
42757|1399|32|5|18|In-Person|5
9686|1435|70|4|36|Email|2
53072|822|9|3|5|In-Person|5
42404|259|24|3|26|Chat|2
88334|1774|84|3|34|In-Person|3
99028|649|12|2|1|In-Person|1
81334|501|52|5|19|In-Person|1
6839|138|63|2|5|Chat|3
76929|134|95|2|16|Chat|4
